,nominal__v_12,nominal__v_18,nominal__v_20,nominal__v_21,nominal__v_25,nominal__v_3,nominal__v_32,nominal__v_4,ordinal__v_0,ordinal__v_10,ordinal__v_13,ordinal__v_15,ordinal__v_17,ordinal__v_19,ordinal__v_22,ordinal__v_23,ordinal__v_24,ordinal__v_29,ordinal__v_31,ordinal__v_33,ordinal__v_5,ordinal__v_6,binary__v_1,binary__v_11,binary__v_14,binary__v_26,binary__v_27,binary__v_28,binary__v_30,binary__v_9,bin_literal,ord_norm,binary_sum,ratio__v_16,ratio__v_2,ratio__v_34,ratio__v_35,ratio__v_36,ratio__v_37,ratio__v_38,ratio__v_39,ratio__v_40,ratio__v_7,ratio__v_8
binary_sum,0.23498480855720563,0.21386664889017765,-0.03682886880142116,0.13157647147373153,-0.20710705565347115,0.2823074634922361,-0.2378926584263493,-0.02816660763201443,0.18082973203449768,0.17174439029365646,0.1594512700011278,0.22258842388899974,0.15169133286708383,0.19739197570765038,0.23453774598454646,0.17840316791628189,0.16593527346103976,0.23688350097006644,-0.1286202907835988,0.16669700685589786,0.17541497487312835,0.20530109893282375,0.021163883102188693,0.015147404740992784,0.04058405958116555,0.0397969859650866,-0.0220598225121732,0.008047265104080494,0.04131391941920685,0.050354489470285514,0.021970766396745164,0.008971008695192097,0.02776402641011901,0.012402384424000408,0.012682483667623036,0.009162917252452739,0.002447461934368351,0.003653782205033603,0.003226145376461484,0.003675468596616904,0.002810710531197203,0.012626037858528446,0.010670118317508958,0.00637023683814105
ratio__v_16,0.19543782027668008,0.2587098893218998,-0.046063364330575826,0.17478201810755284,-0.1446306605272575,0.35436153613204047,0.11764933285611849,0.23029886643315936,0.1789025659675205,0.174844436025262,0.18070430101716733,0.19403245367986008,0.11221668877822259,0.19142370389225025,0.2576199502911305,0.15976101145203428,0.16147803977318131,0.2334958440818081,0.11465927697740698,0.1677161653810045,0.17813159636078785,0.1976688606125374,0.004592750470927559,-0.014723669336032993,0.035814331990067234,0.03543256720976076,-0.03181885282818955,0.0035594952402256846,0.02331066546678752,0.030649402754456597,0.004688214956213169,0.009676395261250983,0.012402384424000408,0.035204446092555894,0.011620123729928728,0.00903417576763027,0.002761637729358163,0.004583894572395334,0.0030064332871598317,0.0021816631307911443,0.002952412525450746,0.011597156889092285,0.00401407991587355,0.009438646964237105
ratio__v_2,0.2075677149666349,0.18367999381647496,0.43099631421025975,0.2188126878195371,0.3141415051767698,0.23121360943455566,0.21634973067573376,0.3142219648220917,0.2145140953610937,0.22503329206870806,0.24181827787263208,0.22801073538258995,0.21995475850344712,0.21952923967192767,0.21778752929062536,0.20462675397790947,0.2225374700400685,0.22113640512568,0.22760920876005955,0.2338062711168145,0.21661806280637202,0.20788302909822312,0.0043474199348443356,-0.0222565542343391,0.043633693150668465,0.037668767958943514,-0.03834019613733657,0.004059530905020755,0.02845010247683568,0.031214621618723994,0.003641804431061368,0.010396638710201469,0.012682483667623036,0.011620123729928728,0.034746278090879934,0.011619631871753779,0.0014194216996333087,0.0042717301903531036,0.004918071767046585,0.0037712099604831012,0.0028300666802394568,0.013878474657214347,0.011605367270069751,0.00855160450056663
ratio__v_34,0.1636745366581747,0.17790028393385207,0.24199631304848415,0.14666388596183128,0.2925663282383404,0.20586001196855086,0.1655231363093457,0.12352906096410428,0.15661790247105364,0.1641508736635006,0.16767416132239596,0.16229458624481494,0.16018934470179108,0.16191003594019754,0.15945287276681544,0.15748134979986783,0.16832088994522043,0.15714158440369877,0.1874686127806752,0.15977674214219184,0.15260601362004061,0.16319767916708455,0.0022483597064626823,-0.016842772832314813,0.031461155291484987,0.027668849745891903,-0.028046622169220548,0.0033436236838881254,0.021068646875191645,0.02323918046578527,0.0020144672079169465,0.00749514109463278,0.009162917252452739,0.00903417576763027,0.011619631871753779,0.037958420000424715,0.0014426453288468213,0.004096966204381501,0.003686847182755946,0.0007732934391650404,0.004674279420061968,0.009783401551006599,0.009472458238682731,0.005791950808198983
ratio__v_35,0.03754319143290263,0.034064605736229686,0.11730883731151605,0.03164607604660094,-0.09606598945395835,0.1915018473852564,0.19057866064973622,0.05009476044901158,0.04159007170051045,0.049432403560998976,0.037649336154101105,0.03113998941537555,0.049000522958152985,0.05011492870487824,0.047381978267119165,0.032503640066648305,0.04138501652380482,0.05439582650659229,0.05380134355659296,0.040694928283975515,0.0602075977934444,0.04508217316397032,-0.0009388019570358126,-0.0023244926671864073,0.008839994433831188,0.005176909667393759,-0.005902730795334833,0.0010466076926179727,0.00651104147928963,0.004723705687002968,0.0002803394839755262,0.0022089732601150874,0.002447461934368351,0.002761637729358163,0.0014194216996333087,0.0014426453288468213,0.0751218788038601,-0.0007008708776623466,-0.0002608255456990271,-0.00033873671320220624,0.0007822672210928189,0.0023441050433301433,0.0016322421671988508,0.002956543771613141
ratio__v_36,0.07585383643619745,0.07141599533016817,0.16122686334286573,0.07825274335961627,0.14306358409168107,0.11062548140745393,0.14918814965477653,0.04097735127374151,0.06767779358182612,0.06346275627857546,0.06825369253420768,0.0649127255213367,0.0803096313098046,0.07345505514727346,0.0666600548622148,0.06536149672312692,0.07111494277442079,0.04242643628896245,0.10125930537611487,0.07739804351530921,0.09067793747041486,0.07112336985772981,-0.0003167855840634238,-0.007341464870068176,0.013356089481472306,0.012699370456793427,-0.011513505263094612,0.001096171736505917,0.006166949855592596,0.011429649622097181,0.0002204810919446124,0.003199869531539853,0.003653782205033603,0.004583894572395334,0.0042717301903531036,0.004096966204381501,-0.0007008708776623466,0.0662412877977661,-0.0004975739884782125,0.00010415836611957619,0.0005367144817619549,0.005261054809278072,0.0028700649480889666,0.002246924282503713
ratio__v_37,0.04738428753098643,0.08245202087159535,0.0550106545631241,0.06032934775596221,0.020121517945986687,0.12043601258198354,-0.0318691011754984,0.006484258391714733,0.04816488021411734,0.0477546779475991,0.05158681281064711,0.07176405035104787,0.05443110393243295,0.038329398810304664,0.04838075363234199,0.05663330965224605,0.04334537748250607,0.07185120870192602,0.050068099082768915,0.051937774591293874,0.0681264256211311,0.051365557498803144,0.0035337853413941337,-0.00696672532666338,0.01169796783549235,0.008118045502902151,-0.009219673805580494,0.0005756416763780575,0.007120993058399616,0.007722983352907941,0.0018085801855088548,0.002781669170035031,0.003226145376461484,0.0030064332871598317,0.004918071767046585,0.003686847182755946,-0.0002608255456990271,-0.0004975739884782125,0.05980005123618218,0.0017092466375195515,0.0014757487329668639,0.0028184525695884267,0.0026406729223185255,0.0016374203614763772
ratio__v_38,0.03689646844364108,-0.07142704093461315,0.02272246935456263,0.026032360532062714,-0.17750856115100855,-0.01559766594832183,-0.1452552622307658,-0.05840740987310729,0.05363745303478418,0.03087454570795551,0.034739311923894164,0.045366154765346806,0.05060633705006232,0.03759380873342404,0.03890729152218783,0.041815365677950106,0.0270770614547268,0.06723727837846899,0.012809849651285189,0.04666391335228977,0.04788534810787945,0.049094510462892336,0.001790366429863447,-0.004018701263724551,0.008707222949621613,0.00877650035920458,-0.006166435733921904,0.002059385657587206,0.007082862814202218,0.00749707896348572,0.001457231465216386,0.0022950301509833382,0.003675468596616904,0.0021816631307911443,0.0037712099604831012,0.0007732934391650404,-0.00033873671320220624,0.00010415836611957619,0.0017092466375195515,0.06689038255690369,0.00040263460837211285,0.0026728236421317947,0.0027549735881503465,0.001407523251502148
ratio__v_39,0.034366583007334556,0.05439740227365669,0.10280945197553709,0.044100414229134105,0.10309129840715435,0.11808867732858905,-0.06649831500770355,0.03989239490865145,0.03994365936631818,0.059490486697599515,0.06332099230875035,0.03230066532710143,0.06338070658358702,0.05852447708386609,0.039912485260321755,0.049520864655807684,0.05041177116502036,0.042591476940551834,0.006521878072301837,0.05882579327263286,0.057816424203418586,0.05666818474615806,0.0007712984816894999,-0.0039017415662672343,0.008601491906675295,0.008044062421560201,-0.008192277622987569,-0.0001738510198177111,0.0068479430600411175,0.007678048057486823,0.0008161089972083259,0.002180548902107006,0.002810710531197203,0.002952412525450746,0.0028300666802394568,0.004674279420061968,0.0007822672210928189,0.0005367144817619549,0.0014757487329668639,0.00040263460837211285,0.06666782296612343,0.0028692584279183648,0.001994129164484954,0.000405932099127283
ratio__v_40,0.1803402573075408,0.0617951730487276,0.05366576537699356,0.18666735661598674,0.0968523479638279,0.12050938266303732,0.21523874354855418,0.19634831748069193,0.20694627512231176,0.20644302982912843,0.19311025657152442,0.20875363467601873,0.20684410128823494,0.2025376565997912,0.2168561406692388,0.19971522588011448,0.20263062527134654,0.22137196438822515,0.17682147116203514,0.2102448759614015,0.2168806927263017,0.2033248095279866,0.005320197290476024,-0.018511794980716843,0.04038115440213161,0.03617373584814077,-0.036386450944583655,0.0035758958263902075,0.027077354852085282,0.030752172715775402,0.004609121360872001,0.010134763713818776,0.012626037858528446,0.011597156889092285,0.013878474657214347,0.009783401551006599,0.0023441050433301433,0.005261054809278072,0.0028184525695884267,0.0026728236421317947,0.0028692584279183648,0.034982530529103155,0.01107058167011439,0.009242978703216227
ratio__v_7,0.17384051749003746,0.13267300035173488,-0.06289187885809291,0.16473268811667777,-0.21375505741822323,0.18345708857638096,0.6258210800942674,0.07543237809201352,0.16955742396731338,0.19311388020017647,0.18284255024561372,0.15494627306199882,0.22991103530826534,0.18554481336377293,0.16994491891576247,0.16851204841898,0.17604397307578248,0.17237952656690572,0.22930449432013125,0.18756595776989216,0.21669368100819236,0.1865323688582806,0.006697484639297939,-0.02527951489288312,0.03482035766633515,0.03263548539392022,-0.03039366014964656,0.0034186585415032435,0.023783016588619428,0.029009000435416266,0.0028349359956570943,0.008604439262211237,0.010670118317508958,0.00401407991587355,0.011605367270069751,0.009472458238682731,0.0016322421671988508,0.0028700649480889666,0.0026406729223185255,0.0027549735881503465,0.001994129164484954,0.01107058167011439,0.03762395449449158,0.010378744284162028
ratio__v_8,0.1121849117977886,0.09359420126115775,0.14397194900960592,0.1641420793818055,0.1737325847776463,0.03558217651323974,1.9351798479570856,-0.5576057798255464,0.14484604123616693,0.15671091906034604,0.2063456791631361,0.09888032408358413,0.24275113692597136,0.14283725534393146,0.12868012351381636,0.1388757340931224,0.18466176799344744,0.1143901290175486,0.45929870719663896,0.17965503036305744,0.22673816105393307,0.11849330336075574,-0.0014425320795039458,-0.025039078071199112,0.027078005872374914,0.029844272047221808,-0.028587796279003402,0.0016993513220616,0.025533481715728383,0.015505953339307103,-0.002346951412685183,0.007317326711378015,0.00637023683814105,0.009438646964237105,0.00855160450056663,0.005791950808198983,0.002956543771613141,0.002246924282503713,0.0016374203614763772,0.001407523251502148,0.000405932099127283,0.009242978703216227,0.010378744284162028,0.03637032593759306
